image_id,file_name,annotation_count
050103-20110517164514Mh,20110517164514Mh.jpeg,2
010403-20170804140650Bh,20170804140650Bh.jpeg,2
010202-20120917142654Bh,20120917142654Bh.jpeg,2
010102-20170218173710Mh,20170218173710Mh.jpeg,2
010403-20210817165030Mh,20210817165030Mh.jpeg,2
010401-20210223222830Ch,20210223222830Ch.jpeg,2
010403-20161205133714Th,20161205133714Th.jpeg,2
050102-20130218220314Mh,20130218220314Mh.jpeg,2
010401-20210817165030Mh,20210817165030Mh.jpeg,2
030302-20160627133734Ch,20160627133734Ch.jpeg,2
060102-20130419070254Uh,20130419070254Uh.jpeg,2
020401-20200114073230Lh,20200114073230Lh.jpeg,2
010203-20180112130330Ch,20180112130330Ch.jpeg,2
030403-20150727082014Th,20150727082014Th.jpeg,2
010202-20180112130330Ch,20180112130330Ch.jpeg,2
020101-20180925000030Lh,20180925000030Lh.jpeg,2
010202-20170222133710Th,20170222133710Th.jpeg,2
020401-20170417014150Uh,20170417014150Uh.jpeg,2
030302-20170408133710Th,20170408133710Th.jpeg,2
010102-20180825205030Ch,20180825205030Ch.jpeg,2
010103-20180825205030Ch,20180825205030Ch.jpeg,2
060102-20210329114430Ch,20210329114430Ch.jpeg,2
050101-20170827165310Mh,20170827165310Mh.jpeg,2
040102-20171011224130Lh,20171011224130Lh.jpeg,2
060403-20160107133714Th,20160107133714Th.jpeg,2
050101-20181101230010Mh,20181101230010Mh.jpeg,2
060102-20190322144450Bh,20190322144450Bh.jpeg,2
050103-20181101230010Mh,20181101230010Mh.jpeg,2
020401-20120225172914Mh,20120225172914Mh.jpeg,2
050101-20160101133714Th,20160101133714Th.jpeg,2
050103-20160101133714Th,20160101133714Th.jpeg,2
050102-20160101133714Th,20160101133714Th.jpeg,2
050103-20170609133710Th,20170609133710Th.jpeg,2
020403-20110324082614Th,20110324082614Th.jpeg,2
010101-20211016145050Bh,20211016145050Bh.jpeg,2
020401-20171007133710Th,20171007133710Th.jpeg,2
020101-20200619123010Th,20200619123010Th.jpeg,2
050103-20170827165310Mh,20170827165310Mh.jpeg,2
010403-20110410141654Bh,20110410141654Bh.jpeg,2
020403-20220122085210Th,20220122085210Th.jpeg,2
010401-20170119031254Uh,20170119031254Uh.jpeg,2
010102-20140604195854Bh,20140604195854Bh.jpeg,2
050101-20220328143550Bh,20220328143550Bh.jpeg,1
010203-20110823120334Ch,20110823120334Ch.jpeg,1
020101-20201022223330Lh,20201022223330Lh.jpeg,1
010203-20190611032810Mh,20190611032810Mh.jpeg,1
010201-20190611032810Mh,20190611032810Mh.jpeg,1
050202-20170322015550Uh,20170322015550Uh.jpeg,1
050103-20180801232450Bh,20180801232450Bh.jpeg,1
010401-20130303063154Uh,20130303063154Uh.jpeg,1
040301-20170612135150Bh,20170612135150Bh.jpeg,1
050102-20220328143550Bh,20220328143550Bh.jpeg,1
050202-20171005144050Bh,20171005144050Bh.jpeg,1
010401-20110301082654Uh,20110301082654Uh.jpeg,1
010203-20180804234530Lh,20180804234530Lh.jpeg,1
010201-20180804234530Lh,20180804234530Lh.jpeg,1
010202-20180804234530Lh,20180804234530Lh.jpeg,1
010301-20180805232510Mh,20180805232510Mh.jpeg,1
010103-20171011170310Mh,20171011170310Mh.jpeg,1
010102-20171011170310Mh,20171011170310Mh.jpeg,1
050102-20180202130330Ch,20180202130330Ch.jpeg,1
040302-20220104043050Uh,20220104043050Uh.jpeg,1
010302-20180805232510Mh,20180805232510Mh.jpeg,1
060102-20180924112030Ch,20180924112030Ch.jpeg,1
050302-20190926165810Mh,20190926165810Mh.jpeg,1
060102-20180827232530Lh,20180827232530Lh.jpeg,1
010203-20210201020330Lh,20210201020330Lh.jpeg,1
010103-20170418013450Uh,20170418013450Uh.jpeg,1
040303-20210626133950Bh,20210626133950Bh.jpeg,1
010203-20170502233130Lh,20170502233130Lh.jpeg,1
050303-20190926165810Mh,20190926165810Mh.jpeg,1
010302-20180926014350Uh,20180926014350Uh.jpeg,1
040402-20190805054730Lh,20190805054730Lh.jpeg,1
060403-20110221173814Mh,20110221173814Mh.jpeg,1
010101-20200116073250Uh,20200116073250Uh.jpeg,1
010303-20180926014350Uh,20180926014350Uh.jpeg,1
040301-20190701123830Ch,20190701123830Ch.jpeg,1
040302-20210331231510Mh,20210331231510Mh.jpeg,1
030401-20150727082014Th,20150727082014Th.jpeg,1
010101-20181023232430Lh,20181023232430Lh.jpeg,1
010203-20170222133710Th,20170222133710Th.jpeg,1
010101-20180309000910Mh,20180309000910Mh.jpeg,1
010203-20170106133714Th,20170106133714Th.jpeg,1
050103-20110322005814Mh,20110322005814Mh.jpeg,1
050102-20110322005814Mh,20110322005814Mh.jpeg,1
020101-20190927165910Mh,20190927165910Mh.jpeg,1
050102-20110517164514Mh,20110517164514Mh.jpeg,1
010102-20180318020350Uh,20180318020350Uh.jpeg,1
050101-20110322005814Mh,20110322005814Mh.jpeg,1
050302-20110211084114Th,20110211084114Th.jpeg,1
010401-20170804140650Bh,20170804140650Bh.jpeg,1
010403-20110128174814Mh,20110128174814Mh.jpeg,1
010202-20150819082014Th,20150819082014Th.jpeg,1
040301-20210331231510Mh,20210331231510Mh.jpeg,1
010101-20170107133714Th,20170107133714Th.jpeg,1
010303-20210624133950Bh,20210624133950Bh.jpeg,1
010103-20190626025430Lh,20190626025430Lh.jpeg,1
020403-20200114073230Lh,20200114073230Lh.jpeg,1
030401-20170925225630Lh,20170925225630Lh.jpeg,1
050103-20220328143550Bh,20220328143550Bh.jpeg,1
040401-20180712123630Ch,20180712123630Ch.jpeg,1
010102-20171101133730Ch,20171101133730Ch.jpeg,1
010101-20190602025430Lh,20190602025430Lh.jpeg,1
010203-20140531195834Ch,20140531195834Ch.jpeg,1
010301-20181024232430Lh,20181024232430Lh.jpeg,1
060403-20180301050430Lh,20180301050430Lh.jpeg,1
010102-20171008144250Bh,20171008144250Bh.jpeg,1
010403-20170927143450Bh,20170927143450Bh.jpeg,1
010401-20170927143450Bh,20170927143450Bh.jpeg,1
040102-20180710031950Uh,20180710031950Uh.jpeg,1
010203-20150819082014Th,20150819082014Th.jpeg,1
010102-20110203082634Lh,20110203082634Lh.jpeg,1
020101-20200105073250Uh,20200105073250Uh.jpeg,1
010403-20171007133730Ch,20171007133730Ch.jpeg,1
020403-20130219063134Lh,20130219063134Lh.jpeg,1
020401-20130219063134Lh,20130219063134Lh.jpeg,1
010403-20170119031254Uh,20170119031254Uh.jpeg,1
030403-20210810121630Ch,20210810121630Ch.jpeg,1
010202-20161110151454Bh,20161110151454Bh.jpeg,1
010103-20200110073230Lh,20200110073230Lh.jpeg,1
010101-20200110073230Lh,20200110073230Lh.jpeg,1
020403-20170417014150Uh,20170417014150Uh.jpeg,1
050302-20181102104630Ch,20181102104630Ch.jpeg,1
010102-20200110073230Lh,20200110073230Lh.jpeg,1
010201-20211225025850Uh,20211225025850Uh.jpeg,1
010202-20211225025850Uh,20211225025850Uh.jpeg,1
040401-20210616142650Bh,20210616142650Bh.jpeg,1
030403-20180506140230Ch,20180506140230Ch.jpeg,1
010203-20211225025850Uh,20211225025850Uh.jpeg,1
010103-20180309000910Mh,20180309000910Mh.jpeg,1
060403-20181014105830Ch,20181014105830Ch.jpeg,1
060403-20180923112330Ch,20180923112330Ch.jpeg,1
030302-20110325171014Mh,20110325171014Mh.jpeg,1
010201-20171103222630Lh,20171103222630Lh.jpeg,1
010103-20180318020350Uh,20180318020350Uh.jpeg,1
010201-20170502233130Lh,20170502233130Lh.jpeg,1
050101-20170609133710Th,20170609133710Th.jpeg,1
050102-20170609133710Th,20170609133710Th.jpeg,1
010403-20121009165914Mh,20121009165914Mh.jpeg,1
010403-20130303063154Uh,20130303063154Uh.jpeg,1
050302-20190317145150Bh,20190317145150Bh.jpeg,1
010403-20190412025430Lh,20190412025430Lh.jpeg,1
010401-20190412025430Lh,20190412025430Lh.jpeg,1
010402-20190412025430Lh,20190412025430Lh.jpeg,1
020403-20180318232230Lh,20180318232230Lh.jpeg,1
